,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1964-10-01,,,,447.0,,,20,25.0,-11,72.0
1964-10-02,,,,405.0,,,10,18.0,-6,71.6
1964-10-03,,,,390.0,,,20,0.0,-1,71.8
1964-10-04,,,,722.0,,,40,0.0,-7,70.8
1964-10-05,,,,711.0,,,33,0.0,-12,71.6
1964-10-06,,,,679.0,,,27,21.0,-5,72.6
1964-10-07,,,,543.0,,,27,29.0,-14,74.0
1964-10-08,,,,503.0,,,30,24.0,-10,76.8
1964-10-09,,,,490.0,,,27,17.0,-13,72.9
1964-10-10,,,,446.0,,,10,0.0,-9,72.7
1964-10-11,,,,386.0,,,7,0.0,1,71.5
1964-10-12,,,,,,,27,0.0,-15,69.7
1964-10-13,,,,417.0,,,20,0.0,-11,71.9
1964-10-14,,,,416.0,,,17,0.0,-6,70.3
1964-10-15,,,,380.0,,,17,0.0,-4,70.2
1964-10-16,,,,505.0,,,10,0.0,1,70.5
1964-10-17,,,,343.0,,,17,0.0,1,70.4
1964-10-18,,,,424.0,,,27,18.0,3,71.8
1964-10-19,,,,574.0,,,40,17.0,-9,72.2
1964-10-20,,,,608.0,,,27,15.0,-8,71.9
1964-10-21,,,,538.0,,,30,0.0,-10,70.3
1964-10-22,,,,494.0,,,10,0.0,-8,71.8
1964-10-23,,,,412.0,,,0,0.0,-2,72.3
1964-10-24,,,,368.0,,,10,11.0,7,73.0
1964-10-25,,,,402.0,,,10,12.0,1,75.4
1964-10-26,,,,463.0,,,27,11.0,-12,75.4
1964-10-27,,,,419.0,,,17,14.0,-14,74.9
1964-10-28,,,,382.0,,,13,0.0,-4,73.5
1964-10-29,,,,,,,17,14.0,-9,73.2
1964-10-30,,,,345.0,,,7,24.0,-6,73.2
1964-10-31,,,,324.0,,,3,14.0,0,74.0
1964-11-01,,,,414.0,,,27,14.0,6,73.6
1964-11-02,,,,,,,23,12.0,-13,73.3
1964-11-03,,,,,,,10,12.0,-10,72.7
1964-11-04,,,,436.0,,,17,0.0,-3,72.1
1964-11-05,,,,434.0,,,20,0.0,-6,71.6
1964-11-06,,,,,,,10,11.0,-3,72.6
1964-11-07,,,,398.0,,,3,11.0,4,71.5
1964-11-08,,,,423.0,,,20,11.0,9,71.1
1964-11-09,,,,504.0,,,33,0.0,-7,70.4
1964-11-10,,,,464.0,,,20,0.0,-4,70.1
1964-11-11,,,,472.0,,,13,0.0,6,70.2
1964-11-12,,,,442.0,,,20,14.0,-1,70.7
1964-11-13,,,,406.0,,,10,11.0,-5,70.7
1964-11-14,,,,,,,0,25.0,0,71.1
1964-11-15,,,,530.0,,,23,12.0,7,70.6
1964-11-16,,,,520.0,,,23,24.0,-8,70.3
1964-11-17,,,,455.0,,,13,22.0,-1,73.7
1964-11-18,,,,519.0,,,13,28.0,4,73.3
1964-11-19,,,,,,,7,18.0,3,73.1
1964-11-20,,,,390.0,,,7,28.0,7,74.0
1964-11-21,,,,348.0,,,7,31.0,14,72.0
1964-11-22,,,,393.0,,,17,12.0,12,71.5
1964-11-23,,,,,,,33,0.0,-18,69.9
1964-11-24,,,,,,,7,12.0,-9,69.3
1964-11-25,,,,335.0,,,3,14.0,8,69.5
1964-11-26,,,,337.0,,,23,0.0,-5,68.1
1964-11-27,,,,,,,10,0.0,-1,69.6
1964-11-28,,,,554.0,,,23,11.0,0,68.8
1964-11-29,,,,436.0,,,7,0.0,5,71.0
1964-11-30,,,,488.0,,,20,0.0,5,71.5
1964-12-01,,,,,,,20,0.0,1,73.9
1964-12-02,,,,,,,7,0.0,5,73.8
1964-12-03,,,,413.0,,,13,0.0,4,74.4
1964-12-04,,,,401.0,,,10,0.0,5,75.7
1964-12-05,,,,,,,3,11.0,8,75.3
1964-12-06,,,,,,,7,0.0,13,74.6
1964-12-07,,,,376.0,,,20,0.0,14,73.8
1964-12-08,,,,412.0,,,13,12.0,-1,75.0
1964-12-09,,,,374.0,,,13,11.0,6,75.0
1964-12-10,,,,,,,7,15.0,5,76.0
1964-12-11,,,,345.0,,,7,18.0,11,77.0
1964-12-12,,,,324.0,,,3,24.0,16,74.3
1964-12-13,,,,354.0,,,17,15.0,22,75.5
1964-12-14,,,,,,,17,25.0,2,76.1
1964-12-15,,,,,,,17,15.0,2,76.5
1964-12-16,,,,550.0,,,27,25.0,7,78.2
1964-12-17,,,,556.0,,,27,39.0,-9,77.8
1964-12-18,,,,,,,13,40.0,-5,78.1
1964-12-19,,,,,,,20,43.0,-3,79.1
1964-12-20,,,,388.0,,,10,41.0,1,77.6
1964-12-21,,,,356.0,,,10,33.0,6,76.2
1964-12-22,,,,,,,7,37.0,4,74.9
1964-12-23,,,,,,,10,24.0,7,73.5
1964-12-24,,,,347.0,,,7,26.0,6,72.5
1964-12-25,,,,338.0,,,10,28.0,9,72.4
1964-12-26,,,,,,,10,21.0,3,71.5
1964-12-27,,,,342.0,,,7,28.0,9,73.8
1964-12-28,,,,344.0,,,7,40.0,13,74.7
1964-12-29,,,,408.0,,,10,54.0,8,75.1
1964-12-30,,,,,,,3,31.0,10,74.1
1964-12-31,,,,,,,7,28.0,10,75.9
1965-01-01,,,,347.0,,,7,33.0,14,82.7
1965-01-02,,,,406.0,,,23,37.0,11,81.5
1965-01-03,,,,420.0,,,13,44.0,4,79.4
1965-01-04,,,,344.0,,,10,44.0,12,78.0
1965-01-05,,,,,,,7,37.0,7,77.4
1965-01-06,,,,344.0,,,3,28.0,11,77.7
1965-01-07,,,,338.0,,,13,26.0,13,75.7
1965-01-08,,,,424.0,,,27,25.0,-7,74.9
1965-01-09,,,,,,,17,17.0,-3,74.1
1965-01-10,,,,430.0,,,13,12.0,2,73.5
1965-01-11,,,,373.0,,,3,11.0,2,72.7
1965-01-12,,,,390.0,,,23,0.0,8,72.6
1965-01-13,,,,,,,27,0.0,-7,72.5
1965-01-14,,,,,,,17,11.0,2,72.0
1965-01-15,,,,483.0,,,17,12.0,6,72.4
1965-01-16,,,,322.0,,,7,11.0,5,71.4
1965-01-17,,,,294.0,,,23,11.0,4,71.2
1965-01-18,,,,353.0,,,13,29.0,5,72.1
1965-01-19,,,,353.0,,,10,32.0,7,71.5
1965-01-20,,,,402.0,,,13,40.0,11,73.7
1965-01-21,,,,370.0,,,17,33.0,7,74.1
1965-01-22,,,,,,,30,32.0,-4,74.4
1965-01-23,,,,408.0,,,17,19.0,1,73.4
1965-01-24,,,,350.0,,,3,28.0,3,74.1
1965-01-25,,,,345.0,,,3,26.0,11,73.1
1965-01-26,,,,,,,7,26.0,14,73.5
1965-01-27,,,,435.0,,,17,48.0,12,76.8
1965-01-28,,,,422.0,,,13,25.0,7,75.1
1965-01-29,,,,412.0,,,13,36.0,5,76.6
1965-01-30,,,,,,,10,32.0,4,78.6
1965-01-31,,,,,,,7,22.0,9,77.7
1965-02-01,,,,402.0,,,10,21.0,7,76.2
1965-02-02,,,,321.0,,,7,19.0,14,76.8
1965-02-03,,,,,,,10,19.0,13,76.4
1965-02-04,,,,,,,23,19.0,2,75.2
1965-02-05,,,,388.0,,,13,15.0,6,74.1
1965-02-06,,,,391.0,,,23,33.0,7,74.1
1965-02-07,,,,389.0,,,40,33.0,-39,75.2
1965-02-08,,,,,,,23,25.0,-9,73.4
1965-02-09,,,,475.0,,,23,33.0,-10,73.4
1965-02-10,,,,545.0,,,27,25.0,-10,73.9
1965-02-11,,,,383.0,,,23,25.0,-4,71.8
1965-02-12,,,,,,,10,33.0,-3,71.2
1965-02-13,,,,452.0,,,10,36.0,8,70.6
1965-02-14,,,,525.0,,,23,24.0,2,70.1
1965-02-15,,,,527.0,,,23,33.0,-4,70.8
1965-02-16,,,,,,,17,22.0,-2,71.4
1965-02-17,,,,377.0,,,7,12.0,2,71.6
1965-02-18,,,,346.0,,,7,12.0,4,70.5
1965-02-19,,,,348.0,,,10,0.0,2,70.6
1965-02-20,,,,372.0,,,13,0.0,11,69.8
1965-02-21,,,,,,,30,11.0,-5,70.0
1965-02-22,,,,418.0,,,13,0.0,2,70.3
1965-02-23,,,,471.0,,,30,0.0,-2,71.5
1965-02-24,,,,478.0,,,23,19.0,-10,72.9
1965-02-25,,,,,,,23,22.0,-8,72.7
1965-02-26,,,,563.0,,,20,32.0,-2,72.3
1965-02-27,,,,564.0,,,20,33.0,-2,74.6
1965-02-28,,,,424.0,,,17,26.0,0,74.8
1965-03-01,,,,,,,17,24.0,0,75.1
1965-03-02,,,,453.0,,,17,11.0,4,74.0
1965-03-03,,,,411.0,,,37,0.0,-9,73.7
1965-03-04,,,,262.0,,,27,12.0,-40,73.8
1965-03-05,,,,,,,17,19.0,-5,74.8
1965-03-06,,,,344.0,,,10,37.0,-3,75.5
1965-03-07,,,,348.0,,,17,37.0,-4,75.8
1965-03-08,,,,357.0,,,3,11.0,1,73.4
1965-03-09,,,,,,,10,0.0,9,71.9
1965-03-10,,,,328.0,,,3,18.0,9,72.1
1965-03-11,,,,340.0,,,10,14.0,7,70.9
1965-03-12,,,,335.0,,,10,26.0,10,72.6
1965-03-13,,,,,,,20,24.0,4,74.6
1965-03-14,,,,426.0,,,17,25.0,0,73.7
1965-03-15,,,,484.0,,,23,18.0,2,71.9
1965-03-16,,,,457.0,,,10,14.0,4,70.5
1965-03-17,,,,429.0,,,13,17.0,8,70.8
1965-03-18,,,,,,,3,32.0,7,74.3
1965-03-19,,,,359.0,,,10,25.0,13,76.3
1965-03-20,,,,373.0,,,13,28.0,14,73.8
1965-03-21,,,,402.0,,,20,14.0,4,73.4
1965-03-22,,,,,,,13,0.0,11,72.1
1965-03-23,,,,585.0,,,37,0.0,-11,72.5
1965-03-24,,,,612.0,,,27,11.0,-6,72.0
1965-03-25,,,,610.0,,,30,25.0,-6,73.4
1965-03-26,,,,,,,27,15.0,-6,73.0
1965-03-27,,,,579.0,,,20,26.0,-1,71.8
1965-03-28,,,,506.0,,,13,18.0,0,71.4
1965-03-29,,,,502.0,,,17,14.0,2,71.7
1965-03-30,,,,,,,7,14.0,6,71.2
1965-03-31,,,,396.0,,,10,12.0,4,71.4
1965-04-01,,,,372.0,,,10,0.0,6,71.1
1965-04-02,,,,349.0,,,7,0.0,6,71.5
1965-04-03,,,,,,,7,0.0,11,71.3
1965-04-04,,,,,,,17,0.0,11,71.1
1965-04-05,,,,319.0,,,7,0.0,3,70.8
1965-04-06,,,,349.0,,,17,0.0,14,71.0
1965-04-07,,,,,,,20,0.0,-4,70.8
1965-04-08,,,,345.0,,,7,0.0,8,70.7
1965-04-09,,,,346.0,,,23,0.0,1,71.9
1965-04-10,,,,355.0,,,13,0.0,4,73.4
1965-04-11,,,,344.0,,,17,0.0,7,74.1
1965-04-12,,,,,,,17,14.0,0,73.7
1965-04-13,,,,354.0,,,13,14.0,4,74.0
1965-04-14,,,,345.0,,,13,22.0,11,75.8
1965-04-15,,,,345.0,,,10,39.0,4,75.5
1965-04-16,,,,,,,10,26.0,11,75.1
1965-04-17,,,,367.0,,,17,25.0,21,73.8
1965-04-18,,,,451.0,,,50,12.0,-80,73.7
1965-04-19,,,,566.0,,,27,11.0,-53,74.8
1965-04-20,,,,,,,23,11.0,-38,73.1
1965-04-21,,,,,,,7,14.0,-27,73.7
1965-04-22,,,,436.0,,,13,22.0,-18,73.5
1965-04-23,,,,450.0,,,13,25.0,-9,74.0
1965-04-24,,,,,,,13,15.0,-5,71.6
1965-04-25,,,,,,,10,11.0,1,70.4
1965-04-26,,,,396.0,,,17,17.0,2,70.0
1965-04-27,,,,465.0,,,13,15.0,-5,70.2
1965-04-28,,,,403.0,,,7,12.0,2,70.5
1965-04-29,,,,,,,10,0.0,7,71.2
1965-04-30,,,,374.0,,,13,0.0,3,70.9
1965-05-01,,,,374.0,,,10,0.0,7,72.2
1965-05-02,,,,367.0,,,3,21.0,8,71.9
1965-05-03,,,,,,,7,12.0,7,71.9
1965-05-04,,,,352.0,,,10,12.0,14,70.9
1965-05-05,,,,461.0,,,37,11.0,-16,70.2
1965-05-06,,,,472.0,,,17,0.0,-6,71.7
1965-05-07,,,,,,,13,17.0,-2,72.7
1965-05-08,,,,448.0,,,20,22.0,-1,73.4
1965-05-09,,,,489.0,,,23,14.0,-15,73.8
1965-05-10,,,,501.0,,,17,0.0,-12,73.5
1965-05-11,,,,,,,3,0.0,-3,72.5
1965-05-12,,,,,,,10,22.0,-1,73.3
1965-05-13,,,,347.0,,,7,31.0,4,76.0
1965-05-14,,,,349.0,,,7,22.0,11,77.0
1965-05-15,,,,346.0,,,10,43.0,18,82.3
1965-05-16,,,,,,,30,51.0,4,88.3
1965-05-17,,,,544.0,,,13,78.0,-2,93.2
1965-05-18,,,,470.0,,,10,102.0,7,92.6
1965-05-19,,,,400.0,,,7,106.0,6,94.6
1965-05-20,,,,,,,10,102.0,16,97.0
1965-05-21,,,,,,,13,99.0,11,95.1
1965-05-22,,,,346.0,,,17,88.0,4,94.5
1965-05-23,,,,343.0,,,13,71.0,3,88.4
1965-05-24,,,,,,,17,61.0,7,87.3
1965-05-25,,,,349.0,,,7,43.0,11,83.1
1965-05-26,,,,348.0,,,10,32.0,18,80.0
1965-05-27,,,,481.0,,,17,11.0,12,78.1
1965-05-28,,,,413.0,,,13,0.0,13,76.5
1965-05-29,,,,365.0,,,7,0.0,15,75.8
1965-05-30,,,,369.0,,,7,0.0,19,76.1
1965-05-31,,,,368.0,,,10,0.0,18,73.6
1965-06-01,6.5,,,384.0,,,13,14.0,20,72.8
1965-06-02,4.3,,,419.0,,,17,35.0,14,75.8
1965-06-03,,,,437.0,,,17,51.0,11,77.4
1965-06-04,,,,475.0,,,23,54.0,5,80.5
1965-06-05,,,,,,,17,48.0,-1,80.6
1965-06-06,9.1,,,,,,13,43.0,2,80.7
1965-06-07,6.9,,,,,,7,45.0,0,79.5
1965-06-08,6.3,,,413.0,,,20,35.0,7,80.7
1965-06-09,,,,412.0,,,27,33.0,-14,81.4
1965-06-10,,,,,,,3,14.0,1,80.7
1965-06-11,7.7,,,405.0,,,10,11.0,10,78.9
1965-06-12,,,,396.0,,,7,0.0,12,78.4
1965-06-13,3.0,,,340.0,,,3,0.0,18,79.2
1965-06-14,2.8,,,,,,17,21.0,17,78.5
1965-06-15,,,,500.0,,,30,0.0,5,79.1
1965-06-16,,,,584.0,,,57,0.0,-41,78.4
1965-06-17,7.5,,,446.0,,,40,18.0,-45,78.7
1965-06-18,3.5,,,,,,20,36.0,-22,80.8
1965-06-19,2.0,,,344.0,,,7,24.0,-9,77.4
1965-06-20,1.5,,,323.0,,,3,31.0,-7,78.5
1965-06-21,,,,342.0,,,3,28.0,-1,78.4
1965-06-22,,,,363.0,,,10,21.0,-1,80.7
1965-06-23,4.3,,,,,,7,11.0,3,82.8
1965-06-24,3.1,,,348.0,,,7,11.0,9,80.7
1965-06-25,7.4,,,366.0,,,20,11.0,9,81.9
1965-06-26,8.2,,,,,,23,11.0,0,81.4
1965-06-27,,,,,,,17,12.0,-2,80.3
1965-06-28,5.2,,,372.0,,,7,33.0,3,79.3
1965-06-29,6.4,,,508.0,,,27,26.0,9,79.0
1965-06-30,6.3,,,538.0,,,27,21.0,-3,79.6
1965-07-01,4.4,,,,,,27,26.0,-6,78.6
1965-07-02,,,,649.0,,,13,29.0,-4,78.2
1965-07-03,,,,482.0,,,13,28.0,1,78.8
1965-07-04,2.6,,,455.0,,,7,25.0,4,78.5
1965-07-05,4.9,,,,,,7,12.0,11,78.0
1965-07-06,8.3,,,487.0,,,30,25.0,-8,81.2
1965-07-07,4.2,,,466.0,,,20,32.0,-9,84.3
1965-07-08,5.7,,,472.0,,,33,41.0,3,83.8
1965-07-09,4.9,,,,,,27,47.0,-4,84.1
1965-07-10,4.6,,,,,,27,41.0,-10,83.0
1965-07-11,2.0,,,372.0,,,7,50.0,-6,82.6
1965-07-12,3.5,,,379.0,,,10,43.0,7,80.8
1965-07-13,6.8,,,430.0,,,13,33.0,10,78.8
1965-07-14,5.4,,,,,,10,18.0,6,77.2
1965-07-15,3.8,,,349.0,,,23,17.0,-2,77.0
1965-07-16,3.5,,,432.0,,,10,12.0,-4,74.5
1965-07-17,2.0,,,421.0,,,3,11.0,8,74.3
1965-07-18,3.0,,,,,,13,0.0,20,74.3
1965-07-19,9.1,,,420.0,,,27,0.0,-7,74.9
1965-07-20,6.2,,,477.0,,,13,0.0,-2,75.4
1965-07-21,7.1,,,454.0,,,7,0.0,2,75.0
1965-07-22,6.4,,,,,,10,0.0,11,73.9
1965-07-23,6.9,,,,,,27,0.0,7,73.2
1965-07-24,4.8,,,,,,20,0.0,5,72.4
1965-07-25,3.8,,,,,,13,11.0,4,72.3
1965-07-26,3.5,44950.0,7.6,366.0,,2.02,7,0.0,7,71.7
1965-07-27,10.9,73482.0,20.3,384.0,,5.96,20,11.0,15,72.3
1965-07-28,5.7,,,,,,30,0.0,-7,72.9
1965-07-29,4.9,230370.0,4.3,590.0,,2.99,27,0.0,-6,73.4
1965-07-30,4.5,143225.0,1.8,574.0,,1.19,10,14.0,-3,73.4
1965-07-31,5.4,102344.0,3.3,474.0,,1.49,7,11.0,2,73.0
1965-08-01,,,,,,,10,0.0,7,74.2
1965-08-02,7.4,,,,,,23,0.0,1,75.2
1965-08-03,6.0,64994.0,6.3,390.0,,1.91,17,22.0,-4,79.6
1965-08-04,4.8,73496.0,8.5,397.0,,2.67,17,21.0,2,80.7
1965-08-05,,55650.0,7.3,380.0,,2.09,10,0.0,6,78.5
1965-08-06,2.9,39049.0,4.7,389.0,,1.42,7,24.0,3,81.1
1965-08-07,5.2,134157.0,14.1,437.0,,4.76,17,11.0,17,81.8
1965-08-08,4.9,123588.0,7.0,459.0,,2.96,17,44.0,10,79.5
1965-08-09,5.5,123142.0,5.5,454.0,,2.28,17,18.0,6,79.8
1965-08-10,5.4,102647.0,4.6,446.0,,1.84,10,21.0,4,78.2
1965-08-11,4.7,,,,,,17,24.0,5,78.8
1965-08-12,3.3,55509.0,4.2,402.0,,1.36,17,19.0,4,77.9
1965-08-13,4.7,47500.0,5.4,370.0,,1.46,7,12.0,12,76.7
1965-08-14,5.3,141430.0,5.1,434.0,,1.76,20,11.0,-2,75.6
1965-08-15,5.2,75205.0,5.3,372.0,,1.47,13,0.0,1,74.4
1965-08-16,8.3,,,,,,17,0.0,19,75.6
1965-08-17,8.2,59834.0,7.3,368.0,,2.04,23,0.0,0,74.2
1965-08-18,5.6,70142.0,13.4,384.0,,4.4,23,11.0,6,75.0
1965-08-19,5.8,141546.0,8.6,522.0,,4.6,37,11.0,-13,76.1
1965-08-20,6.4,155328.0,6.3,551.0,,3.79,30,11.0,-7,75.5
1965-08-21,4.7,,,,,,23,11.0,-11,75.3
1965-08-22,5.3,68564.0,3.0,437.0,,1.14,13,0.0,-6,74.6
1965-08-23,6.6,114890.0,9.2,465.0,,3.98,17,0.0,-1,74.6
1965-08-24,4.7,135141.0,5.1,527.0,,2.86,23,12.0,-7,74.3
1965-08-25,,158332.0,7.7,508.0,,3.95,27,0.0,-6,73.8
1965-08-26,4.0,131416.0,3.6,536.0,,2.09,17,12.0,3,73.5
1965-08-27,3.9,102515.0,3.5,513.0,,1.85,17,21.0,4,76.0
1965-08-28,3.6,75195.0,2.4,475.0,,1.12,7,18.0,6,74.7
1965-08-29,5.1,37029.0,4.9,396.0,,1.5,13,24.0,11,75.7
1965-08-30,6.5,,,,,,20,22.0,6,76.4
1965-08-31,6.4,80188.0,4.6,425.0,,1.65,23,32.0,0,76.3
1965-09-01,4.0,67058.0,4.6,420.0,,1.59,13,29.0,6,76.8
1965-09-02,3.4,63388.0,3.4,413.0,,1.17,13,29.0,1,77.3
1965-09-03,4.4,34314.0,3.2,392.0,,0.97,7,31.0,8,77.9
1965-09-04,8.2,,,,,,30,32.0,2,78.0
1965-09-05,4.2,155041.0,3.6,585.0,,2.47,20,32.0,3,80.0
1965-09-06,4.0,106409.0,3.8,537.0,,2.19,23,28.0,5,78.3
1965-09-07,4.4,87342.0,3.9,504.0,,2.0,17,33.0,7,78.9
1965-09-08,2.8,93442.0,4.5,480.0,,2.04,10,32.0,5,79.8
1965-09-09,3.4,29136.0,3.5,347.0,,0.84,7,26.0,5,77.2
1965-09-10,3.5,56816.0,3.6,370.0,,0.97,7,22.0,8,76.7
1965-09-11,7.3,42911.0,8.2,352.0,,2.06,10,28.0,20,76.7
1965-09-12,8.2,67223.0,8.0,422.0,,2.84,23,25.0,9,76.3
1965-09-13,7.5,,,,,,13,25.0,4,75.9
1965-09-14,5.4,52048.0,3.4,334.0,,0.74,7,12.0,3,76.1
1965-09-15,7.6,43682.0,7.3,349.0,,1.85,27,12.0,-11,75.7
1965-09-16,8.9,115172.0,10.4,455.0,,3.88,43,24.0,-27,74.5
1965-09-17,4.6,115374.0,5.6,496.0,,2.78,33,12.0,-14,74.5
1965-09-18,5.9,,,,,,30,14.0,-18,73.7
1965-09-19,4.6,87626.0,6.8,451.0,,2.76,30,11.0,-12,73.4
1965-09-20,3.0,69965.0,5.0,430.0,,1.85,13,0.0,-7,73.4
1965-09-21,2.7,39964.0,4.2,392.0,,1.3,13,0.0,-2,73.1
1965-09-22,2.8,27336.0,8.6,353.0,,2.0,13,0.0,9,71.7
1965-09-23,8.2,151566.0,12.9,437.0,,4.85,23,17.0,11,72.3
1965-09-24,5.0,117997.0,6.2,471.0,,2.76,23,25.0,2,76.6
1965-09-25,4.8,81038.0,4.3,453.0,,1.77,23,19.0,-8,76.2
1965-09-26,5.2,58647.0,4.2,410.0,,1.43,23,25.0,-8,77.4
1965-09-27,7.1,94711.0,10.2,414.0,,3.5,27,35.0,-10,78.7
1965-09-28,7.9,109447.0,8.0,450.0,,3.17,37,33.0,-34,80.8
1965-09-29,4.1,75339.0,3.2,460.0,,1.39,17,52.0,-14,87.6
1965-09-30,3.4,27622.0,1.7,377.0,,0.49,7,71.0,-9,89.3
1965-10-01,3.5,20344.0,3.8,333.0,,0.84,3,74.0,5,92.2
1965-10-02,5.7,,,,,,30,89.0,-5,93.3
1965-10-03,4.1,66483.0,5.3,380.0,,1.53,7,85.0,-4,96.1
1965-10-04,4.3,43529.0,3.0,354.0,,0.78,3,88.0,-1,97.5
1965-10-05,8.3,79300.0,12.1,399.0,,3.66,17,78.0,15,91.6
1965-10-06,6.1,,,,,,3,55.0,2,85.1
1965-10-07,8.6,148329.0,8.6,482.0,,3.8,17,39.0,17,83.5
1965-10-08,8.0,51449.0,4.4,419.0,,1.58,27,11.0,15,82.6
1965-10-09,4.3,70029.0,3.0,452.0,,1.22,10,12.0,3,83.0
1965-10-10,4.3,78853.0,3.7,427.0,,1.33,7,19.0,9,80.1
1965-10-11,5.4,,,,,,7,12.0,9,75.7
1965-10-12,3.5,58071.0,2.9,408.0,,0.98,17,14.0,7,74.5
1965-10-13,4.5,73820.0,5.9,416.0,,2.05,17,12.0,5,75.4
1965-10-14,3.7,88347.0,3.4,446.0,,1.35,13,11.0,1,74.3
1965-10-15,2.9,,,,,,3,0.0,3,73.3
1965-10-16,2.1,,,,,,3,11.0,10,71.8
1965-10-17,2.4,24321.0,5.9,314.0,,1.15,3,0.0,15,72.0
